step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
22,PAYMENT,3638.24,C1191551478,21143.0,17504.76,M1434574528,0.0,0.0,0
23,CASH_IN,8411.31,C310713511,2644068.43,2652479.74,C1583206925,145585.0,137173.69,0
23,PAYMENT,25486.73,C1655433358,10364.0,0.0,M854833710,0.0,0.0,0
23,CASH_OUT,249092.07,C1540081874,0.0,0.0,C689288366,333975.64,583067.71,0
23,CASH_OUT,110910.98,C151602248,0.0,0.0,C118204126,389679.52,500590.5,0
23,TRANSFER,186528.32,C1814320083,512.0,0.0,C1428095819,629075.55,815603.88,0
23,PAYMENT,18335.89,C287436519,15527.0,0.0,M968626803,0.0,0.0,0
23,PAYMENT,6170.3,C2065353078,188471.0,182300.7,M244139035,0.0,0.0,0
23,PAYMENT,10471.24,C1859765333,0.0,0.0,M798693425,0.0,0.0,0
23,PAYMENT,35562.36,C1548918822,32278.0,0.0,M974284527,0.0,0.0,0
23,PAYMENT,1550.07,C974097774,52313.25,50763.19,M2102631131,0.0,0.0,0
23,PAYMENT,5538.42,C72196405,51297.0,45758.58,M2076499710,0.0,0.0,0
23,PAYMENT,2099.49,C408447163,11644.0,9544.51,M836430198,0.0,0.0,0
23,CASH_IN,11051.28,C1822881795,47603.05,58654.33,C1755895245,936522.73,925471.45,0
23,PAYMENT,5421.2,C838244558,175514.76,170093.56,M1423770983,0.0,0.0,0
23,PAYMENT,2634.37,C1056904224,0.0,0.0,M1984133556,0.0,0.0,0
23,CASH_OUT,52440.21,C992556707,0.0,0.0,C751641710,163484.35,215924.56,0
23,TRANSFER,146127.1,C1866778945,146127.1,0.0,C225469649,0.0,0.0,1
23,PAYMENT,13541.8,C1435531724,23004.0,9462.2,M1404292408,0.0,0.0,0
23,PAYMENT,7817.4,C1769955864,11519.0,3701.6,M286805966,0.0,0.0,0
23,CASH_OUT,216827.12,C1428670153,25084.0,0.0,C1517974142,647510.74,864337.85,0
23,PAYMENT,48344.37,C79300647,29330.02,0.0,M1636528230,0.0,0.0,0
23,PAYMENT,7790.24,C1749926628,103081.0,95290.76,M1445012521,0.0,0.0,0
23,CASH_OUT,146127.1,C785373587,146127.1,0.0,C1824914593,177874.39,324001.49,1
23,PAYMENT,9173.17,C233562878,32065.0,22891.83,M1532993233,0.0,0.0,0
23,TRANSFER,74103.28,C1997283543,42646.0,0.0,C1773212160,49630.79,123734.07,0
23,PAYMENT,7556.01,C80451558,0.0,0.0,M598016451,0.0,0.0,0
23,PAYMENT,17498.38,C655668824,30028.0,12529.62,M581125111,0.0,0.0,0
23,PAYMENT,819.36,C1548125137,0.0,0.0,M575792909,0.0,0.0,0
23,PAYMENT,3448.37,C628791733,0.0,0.0,M122319233,0.0,0.0,0
23,CASH_OUT,257373.1,C883334238,76790.72,0.0,C205300866,1074531.32,1331904.41,0
23,TRANSFER,195388.5,C874124305,10249.33,0.0,C1029571381,230531.16,425919.66,0
23,PAYMENT,21872.92,C1421780469,0.0,0.0,M389598232,0.0,0.0,0
23,PAYMENT,1406.63,C1801119076,314311.0,312904.37,M1960764193,0.0,0.0,0
23,PAYMENT,19503.64,C1204054656,5207.0,0.0,M1205684719,0.0,0.0,0
23,PAYMENT,268.88,C285392116,0.0,0.0,M2054264659,0.0,0.0,0
23,CASH_OUT,88901.38,C346003204,0.0,0.0,C1533238238,2346650.72,2435552.1,0
23,PAYMENT,10815.78,C443493093,0.0,0.0,M907971869,0.0,0.0,0
23,CASH_IN,65835.01,C1736852103,9499946.47,9565781.48,C1314079405,6393574.59,6327739.58,0
23,PAYMENT,31384.79,C1145724999,12.0,0.0,M611041375,0.0,0.0,0
23,PAYMENT,3815.74,C1995331734,1047.0,0.0,M1551407054,0.0,0.0,0
23,PAYMENT,10868.31,C1750059967,101061.49,90193.17,M2046014279,0.0,0.0,0
24,PAYMENT,7263.83,C525351988,12035.0,4771.17,M688577941,0.0,0.0,0
24,CASH_IN,182476.66,C997458112,4844497.55,5026974.21,C1894671348,264857.05,82380.39,0
24,PAYMENT,14733.62,C1213664928,13878.0,0.0,M1152274083,0.0,0.0,0
24,PAYMENT,6537.11,C411826690,0.0,0.0,M1235641615,0.0,0.0,0
24,DEBIT,1415.3,C1270957023,2123.0,707.7,C1747703904,20518.84,21934.14,0
24,TRANSFER,237486.73,C1955864181,7708.49,0.0,C667120135,273142.94,510629.67,0
24,TRANSFER,1429763.47,C928510335,0.0,0.0,C926833158,2444696.47,3874459.94,0
24,CASH_OUT,114130.58,C1883095091,53479.45,0.0,C719399175,150878.47,265009.05,0
24,CASH_OUT,986876.27,C1896884992,986876.27,0.0,C309078889,57853.96,1044730.24,1
24,PAYMENT,9790.49,C1347509863,0.0,0.0,M1656757460,0.0,0.0,0
24,PAYMENT,1362.83,C1593392535,0.0,0.0,M794067475,0.0,0.0,0
24,TRANSFER,291305.98,C71665357,291305.98,0.0,C1607901570,0.0,0.0,1
24,PAYMENT,15025.25,C2018162088,40137.0,25111.75,M1670512516,0.0,0.0,0
24,PAYMENT,11795.8,C1593432093,13469.0,1673.2,M538643943,0.0,0.0,0
24,PAYMENT,3831.04,C1497438089,0.0,0.0,M1410271486,0.0,0.0,0
24,PAYMENT,6160.77,C633061242,100345.0,94184.23,M72073800,0.0,0.0,0
24,PAYMENT,3160.14,C904180936,3239.4,79.25,M1151213651,0.0,0.0,0
24,PAYMENT,22088.75,C156162036,198206.34,176117.59,M202549906,0.0,0.0,0
24,CASH_OUT,291305.98,C1962370851,291305.98,0.0,C1560190757,954554.82,1247963.68,1
24,CASH_IN,157539.4,C224080033,3043574.83,3201114.23,C834285748,341788.2,184248.8,0
24,PAYMENT,10336.87,C1680678369,82651.0,72314.13,M313517221,0.0,0.0,0
24,CASH_OUT,134585.93,C1294153886,0.0,0.0,C1198994959,711774.16,846360.09,0
24,PAYMENT,12487.7,C210995220,19395.0,6907.3,M1144222750,0.0,0.0,0
24,TRANSFER,6844.73,C997222163,6844.73,0.0,C761549792,0.0,0.0,1
24,TRANSFER,986876.27,C1702714599,986876.27,0.0,C83459379,0.0,0.0,1
24,CASH_OUT,80686.38,C470062527,0.0,0.0,C219857008,969764.6,1050450.97,0
24,CASH_OUT,6844.73,C2006451816,6844.73,0.0,C1380348902,264100.7,270945.42,1
25,CASH_OUT,781953.11,C1665079678,781953.11,0.0,C1566512642,0.0,781953.11,1
25,TRANSFER,217231.0,C1527375688,217231.0,0.0,C658289217,0.0,0.0,1
25,PAYMENT,3259.26,C227087531,8079.0,4819.74,M1305444234,0.0,0.0,0
25,TRANSFER,8383.17,C282822245,8383.17,0.0,C1731493383,0.0,0.0,1
25,CASH_OUT,8383.17,C644686763,8383.17,0.0,C980380973,6577262.64,6585645.81,1
25,TRANSFER,781953.11,C763225876,781953.11,0.0,C1927695058,0.0,0.0,1
25,CASH_IN,32555.65,C898159022,400.0,32955.65,C258739874,1462640.25,1430084.6,0
25,PAYMENT,1000.56,C1355207718,0.0,0.0,M624847602,0.0,0.0,0
25,CASH_IN,66918.18,C264321800,6965089.1,7032007.28,C1935786527,118739.54,51821.36,0
25,CASH_OUT,44829.81,C1812532920,44829.81,0.0,C1135869087,301552.31,346382.12,1
25,CASH_OUT,109848.58,C58704707,0.0,0.0,C1734774007,1243578.63,1353427.21,0
25,TRANSFER,802382.45,C127098115,802382.45,0.0,C1570699013,0.0,0.0,1
25,CASH_OUT,802382.45,C1343455954,802382.45,0.0,C1045004287,0.0,802382.45,1
25,CASH_OUT,296333.54,C1938399138,296333.54,0.0,C257884050,3355664.68,3651998.22,1
25,TRANSFER,296333.54,C1473328942,296333.54,0.0,C1650053869,0.0,0.0,1
25,TRANSFER,44829.81,C589374615,44829.81,0.0,C1612426642,0.0,0.0,1
25,CASH_OUT,217231.0,C1847744332,217231.0,0.0,C1181708889,7236671.1,7453902.1,1
25,TRANSFER,1698263.69,C1865185181,1698263.69,0.0,C388097316,0.0,0.0,1
25,CASH_OUT,1698263.69,C902520408,1698263.69,0.0,C1047966944,0.0,1698263.69,1
25,CASH_OUT,249159.26,C1962232117,249159.26,0.0,C750661006,285997.41,535156.67,1
25,TRANSFER,18126.95,C556483673,18126.95,0.0,C946378506,0.0,0.0,1
25,CASH_OUT,18126.95,C57087263,18126.95,0.0,C1574807586,0.0,18126.95,1
25,CASH_IN,804519.06,C26482225,1277195.44,2081714.5,C1916055781,2692419.02,1887899.96,0
25,PAYMENT,5101.46,C980346107,43206.53,38105.07,M1007415624,0.0,0.0,0
25,TRANSFER,249159.26,C862942009,249159.26,0.0,C1488413166,0.0,0.0,1
26,PAYMENT,6472.69,C36474992,925.0,0.0,M893444677,0.0,0.0,0
26,PAYMENT,7156.78,C1041837871,0.0,0.0,M820739359,0.0,0.0,0
26,TRANSFER,369186.87,C1879175902,369186.87,0.0,C900709443,0.0,0.0,1
26,CASH_OUT,230030.43,C1707661287,0.0,0.0,C491446721,2858610.93,3088641.36,0
26,CASH_OUT,37065.55,C281192595,37065.55,0.0,C514736179,1396327.66,1433393.21,1
26,TRANSFER,37065.55,C1952239554,37065.55,0.0,C399460584,0.0,0.0,1
26,CASH_OUT,78741.64,C1993214834,78741.64,0.0,C1402138462,48628.52,127370.16,1
26,TRANSFER,1027152.36,C414159853,1027152.36,0.0,C1087566727,0.0,0.0,1
26,TRANSFER,331829.94,C1549516546,331829.94,0.0,C1908627867,0.0,0.0,1
26,CASH_OUT,331829.94,C1357985676,331829.94,0.0,C255246845,792855.99,1124685.94,1
26,CASH_OUT,369186.87,C1121219802,369186.87,0.0,C418751321,36224.11,405410.97,1
26,TRANSFER,1646181.09,C700083141,1646181.09,0.0,C1359428492,0.0,0.0,1
26,TRANSFER,78741.64,C1482114822,78741.64,0.0,C2123466960,0.0,0.0,1
26,CASH_OUT,1646181.09,C441238852,1646181.09,0.0,C2059240998,220025.2,1866206.29,1
26,PAYMENT,4110.9,C484454993,53509.0,49398.1,M1661631756,0.0,0.0,0
26,CASH_OUT,1027152.36,C1016323653,1027152.36,0.0,C409414944,519428.56,1546580.92,1
27,TRANSFER,1218165.88,C361429301,1218165.88,0.0,C550179566,0.0,0.0,1
27,CASH_OUT,494244.61,C1544211314,494244.61,0.0,C1751768780,653451.43,1147696.03,1
27,TRANSFER,494244.61,C1529468267,494244.61,0.0,C1924171481,0.0,0.0,1
27,CASH_OUT,1218165.88,C807604201,1218165.88,0.0,C849028719,742564.27,1960730.15,1
27,TRANSFER,496128.26,C842027258,496128.26,0.0,C136618845,0.0,0.0,1
27,CASH_OUT,329937.88,C148278282,329937.88,0.0,C1783581377,349407.23,679345.1,1
27,TRANSFER,329937.88,C699198167,329937.88,0.0,C2064246111,0.0,0.0,1
27,CASH_OUT,496128.26,C705152518,496128.26,0.0,C741210093,465770.07,961898.33,1
28,CASH_OUT,491517.77,C1198658385,491517.77,0.0,C523126423,518777.34,1010295.11,1
28,TRANSFER,3832058.34,C1279307827,3832058.34,0.0,C1124913173,0.0,0.0,1
28,TRANSFER,491517.77,C1029198062,491517.77,0.0,C1534111155,0.0,0.0,1
28,CASH_OUT,3832058.34,C426880249,3832058.34,0.0,C1566081912,531662.14,4363720.48,1
29,CASH_OUT,340198.41,C1369188336,340198.41,0.0,C1627551181,1614043.79,1954242.21,1
29,TRANSFER,340198.41,C491994230,340198.41,0.0,C772681684,0.0,0.0,1
29,CASH_OUT,268641.82,C2038670336,268641.82,0.0,C1068543577,197163.95,465805.77,1
29,TRANSFER,268641.82,C775733773,268641.82,0.0,C2121303056,0.0,0.0,1
30,TRANSFER,236947.25,C1273047168,236947.25,0.0,C1636242484,0.0,0.0,1
30,CASH_OUT,236947.25,C474899128,236947.25,0.0,C116505755,70084.28,307031.53,1
30,CASH_OUT,19016.22,C1257554854,19016.22,0.0,C1044117371,9347999.52,9367015.74,1
30,TRANSFER,109401.88,C2037269206,109401.88,0.0,C337579043,0.0,0.0,1
30,CASH_OUT,109401.88,C984153855,109401.88,0.0,C1806203979,245588.62,354990.5,1
30,TRANSFER,19016.22,C182136548,19016.22,0.0,C717672329,0.0,0.0,1
30,CASH_OUT,122235.11,C356571967,122235.11,0.0,C1905066109,0.0,122235.11,1
30,TRANSFER,122235.11,C1279213624,122235.11,0.0,C2100791242,0.0,0.0,1
31,TRANSFER,587031.2,C1909564191,587031.2,0.0,C2047987632,0.0,0.0,1
31,CASH_OUT,587031.2,C1534882693,587031.2,0.0,C534658891,338247.75,925278.94,1
31,TRANSFER,5021186.54,C1848562108,5021186.54,0.0,C1803198527,0.0,0.0,1
31,CASH_OUT,5021186.54,C1520365660,5021186.54,0.0,C1308026520,880859.14,5902045.68,1
31,CASH_OUT,378204.02,C1309442409,378204.02,0.0,C1009459055,0.0,378204.02,1
31,CASH_OUT,120406.39,C1938001564,120406.39,0.0,C878440089,0.0,120406.39,1
31,TRANSFER,21516.38,C551376615,21516.38,0.0,C2121782042,0.0,0.0,1
31,CASH_OUT,21516.38,C939116023,21516.38,0.0,C1335084969,900122.84,921639.22,1
31,TRANSFER,120406.39,C237098657,120406.39,0.0,C1177827371,0.0,0.0,1
31,TRANSFER,335219.49,C1775717184,335219.49,0.0,C1987320319,0.0,0.0,1
31,CASH_OUT,335219.49,C89283631,335219.49,0.0,C1228650470,111675.56,446895.05,1
31,TRANSFER,378204.02,C620879020,378204.02,0.0,C929929591,0.0,0.0,1
32,CASH_OUT,2023920.09,C706467919,2023920.09,0.0,C338077337,1530400.88,3554320.97,1
32,TRANSFER,81867.07,C1128786535,81867.07,0.0,C9901046,0.0,0.0,1
32,CASH_OUT,81867.07,C1861680707,81867.07,0.0,C2064372710,135117.98,216985.05,1
32,TRANSFER,2023920.09,C306405849,2023920.09,0.0,C193080093,0.0,0.0,1
32,TRANSFER,604933.67,C1769820937,604933.67,0.0,C1536446312,0.0,0.0,1
32,CASH_OUT,1164448.96,C1925676917,1164448.96,0.0,C2040690699,1080246.34,2244695.29,1
32,TRANSFER,404165.06,C1458768825,404165.06,0.0,C206316722,0.0,0.0,1
32,CASH_OUT,404165.06,C254731202,404165.06,0.0,C1749677978,0.0,404165.06,1
32,TRANSFER,1164448.96,C107615831,1164448.96,0.0,C144473930,0.0,0.0,1
32,CASH_OUT,401575.19,C1684571589,401575.19,0.0,C1619036760,0.0,401575.19,1
32,CASH_OUT,604933.67,C1085892947,604933.67,0.0,C1138178950,35839.7,640773.38,1
32,TRANSFER,401575.19,C2084058641,401575.19,0.0,C1017580631,0.0,0.0,1
33,CASH_OUT,351347.46,C231120424,95259.0,0.0,C1280855766,0.0,351347.46,0
33,CASH_IN,272693.08,C576771274,242.0,272935.08,C1123395177,556816.88,284123.8,0
33,PAYMENT,1259.36,C1691720252,0.0,0.0,M1571187295,0.0,0.0,0
33,CASH_OUT,281394.94,C386112377,0.0,0.0,C2021579766,10484302.35,10765697.29,0
33,CASH_OUT,190293.64,C2120407803,95624.0,0.0,C448070390,242818.62,433112.26,0
33,PAYMENT,12240.1,C1175890818,1176373.24,1164133.14,M2089192411,0.0,0.0,0
33,CASH_OUT,170807.13,C172616340,0.0,0.0,C1060986606,1063254.06,1617918.16,0
33,CASH_OUT,372773.11,C1509096635,0.0,0.0,C1603413469,574587.78,947360.89,0
33,CASH_OUT,9150.54,C1045888509,73744.0,64593.46,C2017069593,221573.6,230724.14,0
33,CASH_OUT,232538.88,C1653211097,1216.0,0.0,C1456853867,0.0,232538.88,0
33,CASH_OUT,81092.73,C68258465,0.0,0.0,C2019187769,1107230.36,1188323.08,0
33,CASH_OUT,112580.93,C2095816908,0.0,0.0,C87528200,598071.77,710652.7,0
33,CASH_OUT,303314.78,C1448631807,0.0,0.0,C1869980687,5137673.15,5440987.92,0
33,CASH_IN,99595.94,C1610913634,259523.0,359118.94,C374065596,0.0,0.0,0
33,CASH_IN,49696.23,C1166711866,861891.95,911588.18,C226122905,51661.82,1965.6,0
33,CASH_IN,80482.42,C980305266,21078.0,101560.42,C1656127742,0.0,0.0,0
33,CASH_OUT,651325.02,C366048987,0.0,0.0,C446853588,1185442.55,1836767.57,0
33,CASH_OUT,117940.9,C219114782,79290.0,0.0,C1928916442,49216.91,167157.81,0
33,TRANSFER,116791.02,C480350955,3650.0,0.0,C1234238001,98863.31,215654.32,0
33,CASH_OUT,9887819.06,C1071702423,9887819.06,0.0,C28783325,801913.95,10165200.11,1
33,TRANSFER,9887819.06,C1548903046,9887819.06,0.0,C2065423383,0.0,0.0,1
33,CASH_OUT,10000000.0,C29118015,10000000.0,0.0,C1379703840,0.0,10000000.0,1
33,CASH_OUT,17325.2,C885507299,0.0,0.0,C1321468037,489507.45,506832.66,0
33,CASH_OUT,230220.05,C1057879421,330363.47,100143.42,C461905695,3710390.17,4041546.81,0
33,CASH_OUT,278604.85,C1880519723,174.0,0.0,C405292607,10368.0,0.0,0
33,CASH_OUT,22402.69,C1534617971,0.0,0.0,C973436722,1091820.59,1114223.28,0
33,CASH_IN,129596.59,C550548197,7770850.83,7900447.42,C227392989,6866890.25,6737293.66,0
33,PAYMENT,9184.12,C1980362540,176.0,0.0,M1474409775,0.0,0.0,0
33,PAYMENT,3772.73,C2123503366,404661.0,400888.27,M384486327,0.0,0.0,0
33,PAYMENT,9755.15,C260570807,44513.2,34758.05,M513294606,0.0,0.0,0
33,CASH_OUT,132925.92,C877254552,68320.0,0.0,C2140962756,293391.29,426317.21,0
33,PAYMENT,7171.52,C993656039,21897.0,14725.48,M1446280843,0.0,0.0,0
33,PAYMENT,10418.77,C355432377,0.0,0.0,M1427328414,0.0,0.0,0
33,CASH_OUT,13498.4,C223084747,118.0,0.0,C281334249,577513.06,591011.46,0
33,PAYMENT,6007.84,C1329014486,19005.0,12997.16,M259523594,0.0,0.0,0
33,CASH_OUT,230905.78,C2025785566,0.0,0.0,C719759663,1785137.18,2016042.96,0
33,CASH_OUT,217506.09,C1628787876,24125.0,0.0,C1429263050,0.0,217506.09,0
33,CASH_OUT,3295227.84,C1587398978,3295227.84,0.0,C1560573396,0.0,4002861.53,1
33,TRANSFER,3295227.84,C1152596026,3295227.84,0.0,C1976114093,0.0,0.0,1
33,CASH_OUT,326822.16,C795507364,0.0,0.0,C1597171863,1317377.17,1644199.33,0
33,CASH_IN,423636.06,C1702012795,53163.0,476799.06,C1085553281,293641.69,0.0,0
33,CASH_IN,182754.84,C1025785835,3874676.07,4057430.91,C840534489,456750.29,273995.44,0
33,CASH_OUT,73774.44,C784563064,0.0,0.0,C925066309,6443580.42,6139914.45,0
33,CASH_IN,91684.25,C1189167744,1997162.33,2088846.57,C874868512,177956.89,86272.64,0
33,CASH_IN,44701.77,C2132923417,11047540.02,11092241.79,C191392017,75039.65,30337.88,0
33,CASH_IN,83947.9,C1715153881,5794423.52,5878371.43,C2113508588,627107.45,606131.21,0
33,CASH_OUT,169416.54,C1169592892,0.0,0.0,C308227330,601514.62,770931.16,0
33,PAYMENT,8735.11,C1049166508,1870560.98,1861825.87,M151484707,0.0,0.0,0
33,CASH_OUT,151842.15,C187655254,2205.68,0.0,C1686555884,5570382.19,5722224.34,0
33,CASH_OUT,260427.73,C923876539,0.0,0.0,C435161028,1011712.19,1272139.92,0
33,CASH_IN,156280.87,C234799902,10342869.15,10499150.02,C479514081,233713.62,77432.74,0
33,PAYMENT,11299.56,C1590703556,136922.32,125622.76,M1621523253,0.0,0.0,0
33,TRANSFER,243447.5,C1734738892,0.0,0.0,C2064089446,256635.91,500083.41,0
33,TRANSFER,516227.16,C1421725999,374825.93,0.0,C1452676859,600549.18,1116776.34,0
33,PAYMENT,962.89,C1293023988,29394.0,28431.11,M1181572619,0.0,0.0,0
33,CASH_OUT,114926.92,C1362467896,25484.0,0.0,C1540824944,409719.98,524646.9,0
33,CASH_IN,110101.68,C156620973,17518.0,127619.68,C2085571426,1676822.06,1566720.38,0
33,CASH_OUT,440870.4,C1297655401,64535.0,0.0,C2057969687,0.0,440870.4,0
33,CASH_IN,185053.83,C1613635763,3534876.62,3719930.45,C1704792171,8263454.31,8078400.49,0
33,CASH_IN,118309.67,C1777503497,7257407.51,7375717.18,C325893391,561812.56,443502.89,0
33,CASH_OUT,212548.76,C873775657,10978.0,0.0,C2130787256,291710.57,504259.33,0
33,CASH_IN,188638.49,C1769674583,326994.25,515632.74,C1785215602,791443.02,602804.53,0
33,TRANSFER,82582.11,C1580081781,230903.0,148320.89,C341037285,136449.13,219031.24,0
33,CASH_OUT,291010.69,C1917339330,413.0,0.0,C318452713,650716.99,941727.68,0
33,PAYMENT,3938.0,C1710823656,0.0,0.0,M652693554,0.0,0.0,0
33,CASH_IN,16232.17,C1885020001,8255305.17,8271537.34,C557665700,61588.34,45356.17,0
33,PAYMENT,4739.5,C519263250,0.0,0.0,M1409899607,0.0,0.0,0
33,CASH_OUT,113812.64,C1732016263,45882.0,0.0,C1476289829,1259896.63,1373709.27,0
33,CASH_IN,196717.24,C314500218,27382.0,224099.24,C1175711186,10209.11,0.0,0
33,CASH_IN,56881.88,C835473865,30755.0,87636.88,C354860036,27744.2,0.0,0
33,CASH_OUT,383856.97,C1783082053,16969.8,0.0,C1060986606,1234061.19,1617918.16,0
33,CASH_IN,67801.39,C1980740965,5798448.93,5866250.32,C1876508457,215264.82,147463.43,0
33,PAYMENT,3284.46,C1801341586,1031.0,0.0,M1029832048,0.0,0.0,0
33,TRANSFER,963255.53,C1334374732,0.0,0.0,C751192758,7616052.2,8579307.72,0
33,CASH_OUT,21592.02,C2098453898,0.0,0.0,C1839529707,735155.19,756747.22,0
33,PAYMENT,16580.18,C1860029178,3338.0,0.0,M1078356815,0.0,0.0,0
33,DEBIT,4445.4,C801409101,554.0,0.0,C375097273,622177.16,626622.56,0
33,CASH_IN,221850.41,C662787007,1343210.3,1565060.71,C56728832,367476.73,145626.32,0
33,CASH_IN,49196.36,C847835343,69426.0,118622.36,C856437582,385153.98,319525.9,0
33,CASH_OUT,163543.5,C2124366394,0.0,0.0,C1825243291,2113950.36,2277493.86,0
33,CASH_OUT,6648389.9,C1612816859,6648389.9,0.0,C836514715,2609209.55,9257599.45,1
33,TRANSFER,6648389.9,C67311634,6648389.9,0.0,C674603923,0.0,0.0,1
33,CASH_OUT,188796.45,C1626101680,0.0,0.0,C1566604379,610123.55,798920.0,0
33,CASH_OUT,46616.29,C1741960013,33573.0,0.0,C822296846,841189.42,887805.7,0
33,PAYMENT,22309.05,C1967037210,0.0,0.0,M1451727291,0.0,0.0,0
33,CASH_OUT,165636.04,C964388510,135.0,0.0,C1239007093,0.0,165636.04,0
33,PAYMENT,6614.76,C197300396,19468.0,12853.24,M32109062,0.0,0.0,0
33,CASH_IN,153352.7,C66385290,8850028.79,9003381.5,C1319390525,217763.65,64410.95,0
33,PAYMENT,12746.95,C786197477,0.0,0.0,M1448213965,0.0,0.0,0
33,CASH_OUT,478273.96,C1344096397,10237.0,0.0,C1255881728,225385.24,703659.19,0
33,PAYMENT,16870.91,C1358581976,0.0,0.0,M1174666779,0.0,0.0,0
33,PAYMENT,511.78,C451789727,144002.0,143490.22,M1895381835,0.0,0.0,0
33,PAYMENT,9920.1,C1070068444,4116.96,0.0,M1601294026,0.0,0.0,0
33,CASH_OUT,197693.57,C1796471416,0.0,0.0,C1838171162,807868.15,1005561.72,0
33,CASH_OUT,135603.32,C909921866,114.0,0.0,C1519216494,1940876.03,2076479.35,0
33,CASH_OUT,495867.49,C105615841,79418.0,0.0,C1459757869,10867706.14,11363573.63,0
33,PAYMENT,6405.92,C423222766,30733.0,24327.08,M928146876,0.0,0.0,0
33,TRANSFER,324149.48,C315530490,0.0,0.0,C278128567,1455880.72,1780030.2,0
33,CASH_IN,169286.39,C1483474734,323675.0,492961.39,C1880555726,0.0,0.0,0
33,PAYMENT,6606.55,C1944406036,3597.0,0.0,M1860823173,0.0,0.0,0
33,TRANSFER,250943.8,C1633370574,0.0,0.0,C1649425372,439165.89,690109.69,0
33,PAYMENT,16548.1,C1977731405,350948.25,334400.15,M217827704,0.0,0.0,0
33,CASH_IN,451127.4,C815929285,0.0,451127.4,C261821384,555163.82,104036.42,0
33,CASH_OUT,115997.54,C1166005389,34174.0,0.0,C31044601,252283.61,368281.15,0
33,TRANSFER,44537.76,C809356065,19569.0,0.0,C918594222,521672.09,566209.85,0
33,PAYMENT,17162.82,C1936829370,0.0,0.0,M832724620,0.0,0.0,0
33,CASH_IN,200921.21,C61315560,1632741.46,1833662.67,C547207468,2187984.8,1987063.59,0
33,CASH_IN,106662.71,C959467155,9754280.44,9860943.14,C197764571,140047.9,33385.2,0
33,CASH_OUT,454125.44,C536517222,919.0,0.0,C1648878797,7113044.91,7567170.36,0
33,TRANSFER,900805.78,C1746509497,31819.0,0.0,C952370135,535480.53,1436286.32,0
33,CASH_OUT,212815.13,C1413161720,0.0,0.0,C1653844940,3410422.88,3998347.86,0
33,CASH_OUT,105634.1,C138983812,20485.0,0.0,C401392509,0.0,105634.1,0
33,CASH_OUT,153902.58,C934544613,0.0,0.0,C270705646,173227.13,327129.7,0
33,PAYMENT,19743.55,C1110668998,144.0,0.0,M370970099,0.0,0.0,0
33,PAYMENT,8532.96,C355497471,0.0,0.0,M1497132168,0.0,0.0,0
33,CASH_OUT,71425.53,C146986480,0.0,0.0,C366961414,329442.27,400867.8,0
33,TRANSFER,137023.27,C16411413,0.0,0.0,C848513566,620660.79,757684.06,0
33,CASH_OUT,44145.76,C2100945648,0.0,0.0,C1328378996,151857.89,196003.65,0
33,CASH_IN,98687.87,C1089806214,227.0,98914.87,C180986826,251258.23,152570.36,0
33,CASH_IN,336774.68,C1243096418,21057.0,357831.68,C1140231436,0.0,0.0,0
33,CASH_OUT,191541.77,C1888691855,48205.0,0.0,C1095341545,0.0,191541.77,0
33,CASH_OUT,1448630.38,C942063884,1448630.38,0.0,C1317594509,1294571.45,2743201.82,1
33,TRANSFER,1448630.38,C101899927,1448630.38,0.0,C679483948,0.0,0.0,1
33,PAYMENT,11951.06,C442865226,9924.0,0.0,M2094170563,0.0,0.0,0
33,CASH_OUT,164566.97,C1525342801,62845.0,0.0,C1668142222,0.0,164566.97,0
33,CASH_IN,127983.87,C73264972,366302.0,494285.87,C231624043,118005.23,0.0,0
33,PAYMENT,44721.36,C861817656,161687.51,116966.15,M834425561,0.0,0.0,0
33,CASH_OUT,214975.9,C6796051,214975.9,0.0,C677541710,152331.28,374513.69,1
33,CASH_OUT,180693.09,C11776692,51470.0,0.0,C1023216691,0.0,180693.09,0
33,CASH_OUT,128428.84,C2117475516,0.0,0.0,C391520388,230253.9,358682.74,0
33,PAYMENT,2736.89,C1043802032,1097.0,0.0,M1838044358,0.0,0.0,0
33,PAYMENT,4091.1,C2061847462,0.0,0.0,M275465694,0.0,0.0,0
33,CASH_OUT,275604.93,C1398503466,146.0,0.0,C360258735,0.0,275604.93,0
33,CASH_IN,341645.52,C582538036,1222487.4,1564132.92,C499052031,804787.89,463142.38,0
33,CASH_IN,201333.08,C2016469876,32238.0,233571.08,C1781732063,0.0,0.0,0
33,CASH_OUT,242355.52,C164890257,0.0,0.0,C1619490345,4267949.57,4510305.08,0
33,PAYMENT,17208.87,C1588997475,10713.0,0.0,M739376462,0.0,0.0,0
33,CASH_IN,257672.66,C833069420,1718058.67,1975731.33,C533475466,1610100.3,1559590.35,0
33,TRANSFER,214975.9,C304547800,214975.9,0.0,C155793474,0.0,0.0,1
33,PAYMENT,9561.01,C1520473541,115861.12,106300.11,M590780167,0.0,0.0,0
33,CASH_OUT,69454.15,C485585103,0.0,0.0,C280663936,4295934.18,4365388.33,0
33,PAYMENT,995.46,C1033954460,0.0,0.0,M1309849254,0.0,0.0,0
33,PAYMENT,1251.85,C344737419,0.0,0.0,M85362772,0.0,0.0,0
33,PAYMENT,16807.53,C1755203208,7217.0,0.0,M86128572,0.0,0.0,0
